출처,index,내용
cafearticle.xml,766,게시글 작성 안내 * 글 제목에 글의 내용이 담기도록 작성하기! 가급적 직접 촬영&amp;제작한 사진으로 글 작성하기! --------------------------------------------------------- 2020년대에 태어난애들은 무슨세대예요? <b>MZ세대</b>? 예요?
cafearticle.xml,767,킹받드라슈??
cafearticle.xml,768,<b>MZ세대</b> 직원들을 껴안기 위해 네이버와 카카오 사내복지 확대에 경쟁! 카카오는 한달 안식휴가 없애려고 격주4일 근무제 도입하려 했으나 직원들 반발로 유지로 선회. 주4일 근무제 도입이 반발할 이유인가요? 암튼 한달... 
cafearticle.xml,769,사진을찍어도 고급진 느낌 벌써 따라해본 미녀님들 많으실듯 전 첨인데 너무겐찬아서 글 남겨봐요
cafearticle.xml,770,--------------------------------------------------------------------------- 지나친 욕설이 포함된 게시글 및 분쟁이 발생할 수 있는 정치 게시글은 제재를 받을 수 있습니다. --------------------------------------------------------------------------- 너무... 
cafearticle.xml,771,요즘애들(<b>MZ세대</b>) 비슷하게 합리적인 생각(우리하고는 다른)을 가지고 있네요. 어제 신랑이랑 한참 얘기하면서 그 꿀알바 짤릴지 유지할지 궁금하다고 얘기했지요. 로얄웨딩님 글을 보고 적어봅니다.
cafearticle.xml,772,"혹은 2030 독립 <b>MZ세대</b>들이 겪는 고민일 겁니다. 바로 '집'~! House~ 입니다. 요새 신혼부부친구들 중 빚 없이 집사거나 전세사는 친구들 보면 부러워 죽겠습니다. 금수저네~ (거의 대부분입니다.. ㅎㅎ) 아니면 대기업, 판교... "
cafearticle.xml,773,이런 새로운 바람은 <b>MZ세대</b>(1980년대 초~2000년대 초 출생)가 리드하고 있다. <b>MZ세대</b> 투자자들이 대거 아트테크 시장으로 유입되면서 미술품 투자 열기에 불을 지피고 있는 것이다. <b>MZ세대</b>의 핫한 재테크 품목은 ‘미술품... 
cafearticle.xml,774,요즘 신문에 '<b>MZ세대</b>'라는 용어가 정말 자주 나와서 대략적으로나마 기사의 문맥을 통해 알고 있었는데 오늘 마침 제가 즐겨듣는 경제 방송 '삼프로 TV'에서 MZ(밀레니얼+Z세대)세대에 대해서 다루었어요. 듣다 보니... 
cafearticle.xml,775,갖고 있는 현대차그룹에서도 사무연구직 노조가 출범했습니다. <b>MZ세대</b>(2030세대) 중심으로 공정한 성과급제를 주장하는 사무직 노조가 기존 연공서열 중심의 기업 인사제도를 바꿀 수 있을지 관심이 쏠린다고 합니다.
cafearticle.xml,776,
cafearticle.xml,777,"리버스 멘토링, 밀레니얼 위원회 등 소통 확대 조직문화 혁신 기대에… “형식적 행사 안돼야” 지적도 국내 주요 기업들이 <b>MZ세대</b>(밀레니얼와 Z세대를 아우르는 말·1980년 이후에 태어난 세대) 직원과의 소통... "
cafearticle.xml,778,
cafearticle.xml,779,은 없다. 내 법인사업장 내서 해볼려고 합니다.ㅋㅋ
cafearticle.xml,780,"자동차, 위스키, 명품, 요트, 클럽, 골프, 시계, 주식 등 자신이 원하는 취미생활에 투자하기 위해 다른 곳에는 지출을 <b>MZ세대</b> 소비가치관을 들어보는 프로그램인데요. 이에 <b>MZ세대</b>들의 소비가치관을 들어보고 자신만의... "
cafearticle.xml,781,저는 <b>MZ세대</b>가 아닌가 봅니다 이런거 진짜 누구 머리에서 나오는 아이디어인지 모르겠네요ㅋㅋㅋㅋㅋ 껌맛 맥주도 맥주맛 껌이면 몰라도 껌맛 맥주는 좀 그런데 ㅋㅋ 소다맛 호빵은 음... 음........ 어쩌면 나름 좋아하는... 
cafearticle.xml,782,<b>MZ세대</b> 기후 긴급회의...김재연 대통령 후보와 기후위기 활동을 활발히 벌이고 있는 <b>MZ세대</b>가 모여 긴급회의를 엽니다! https://www.youtube.com/watch?v=lsbHRkM2HdM
cafearticle.xml,783,<b>MZ세대</b> 절반은 “가심비 가장 중요”
cafearticle.xml,784,^^ 내방해주세요..^^ U+Z플랜폰 전격공개! Z플립3 <b>MZ</b>를 <b>세대</b>를 위한 &quot;U+ Z플랜폰&quot; 출시 오시는길: 유성구 지족동901-1 월드코아1층 대표전화 : *** **** **** ↓ 가격문의 클릭↓ 플러스친구 채팅 해주세요
cafearticle.xml,785,"<b>MZ</b>는 아니지만, 기사에서 소개되는 새로운 브랜드 옷을 입어 보고 싶네요 ㅋ https://weekly.donga.com/3/all/11/3331867/1"
cafearticle.xml,786,
cafearticle.xml,787,"5분정도만 소요하시면 됩니당,, 꼭 저의 졸업을 위해 부탁드립니다 ♥ https://forms.gle/U18ct71NZ9pAZ3kJ9 연구주제 : 굿즈상품 구매시 오는 감정반응이 브랜드에 영향을 미치는가에 대한 설문 연구대상 : <b>MZ세대</b>를... "
cafearticle.xml,788,"비트맨 사칭 톡방 유도, 유튜브 채널 등에 속지 않으시길 바랍니다. 예전같이 스포츠를 좋아하는 <b>세대</b>같지않아서요"
cafearticle.xml,789,"<b>MZ세대</b> 역꼰대 유형 여섯가지, 공감하시나요? ㅋㅋㅋㅋ 성인남녀 10명 중에 4명은 역꼰대를 목격하거나 경험한적이 있다고 하는데요 보통 꼰대라고 하면 나이가 많은 사람이 시대를 따라가지 못하는것을 의미하지만... "
cafearticle.xml,790,가볍게 스윙 날려 놓으면 한개가 두개되긋네 ㅋㅋ 시간이 지난후 양극화 장난아니겠네~ 그땐 후회하지 말아요. 2030분들 기회 없었니 모니 윗<b>세대</b> 다해먹엇니 모니 ㅎㅎ 동등해 졌어예~ 지금은 함부로 못들어와 잘생각해바예~
cafearticle.xml,791,부끄러운 이슈마다 구렁이 담넘듯 하던 습성은 이제 버려야 할 때가 아닌가 싶네요. 대놓고 인정하고 개선하고 업데이트해주면 <b>MZ 세대</b>는 더 열광할텐데…. 그나저나 저런 내용을 대놓고 방송하는 채널 용기는 대단하네요.
cafearticle.xml,792,
cafearticle.xml,793,지현 영어자료실 &gt; 학교별 자료 에 있습니다
cafearticle.xml,794,현재는 1등 공유킥 뚜벅이기사님 2등 전동기사님 3등 2인1조 원조 뚜벅이 기사님. 최고에피해자.. 지극히 개인적인 생각을 저어봤습니다 <b>mz세대</b> 흐름답게. 도데체 단가가 오르지 안는 개인적인 생각을 해봤습니다.
cafearticle.xml,795,[그래서 해내는 능력] 도전과 성취가 참 중요하지만 <b>mz세대</b>는 입시 경쟁에 취업 준비까지 도전정신을 가지기 힘든 상황이죠.저자의 말처럼 안 되는 이유보다 되는 이유를 먼저 생각해야 되는데 그렇게 생각을 바꾸는... 
cafearticle.xml,796,저는 40대 애엄마지만 생각이 자꾸 굳어지는것도 싫고 젊은 에너지도 받고 싶어서 열심히 놀고 열심히 공부하는 젊은 요즘친구들이랑 같이 서로 으쌰으쌰해주며 같이 자격증공부도하고 친해지고싶은데 그러긴 쉽지않겠죠?... 
cafearticle.xml,797,※ 상기 유머방 규정 숙지 및 참여 부탁합니다. 고고! 재미뿌!!
cafearticle.xml,798,백화점 상품권5만원 2.스벅카드 5만원 3.과일좋은거 1박스 4.와인 좋은거 1병 저는 개인적으로 과일 사고싶지만 전X<b>세대</b>라 ㅎㅎㅎ 좋은 의견들 주세요~~♡♡ 사비로 사는거라 의미있는거 사주고 싶긴해요 ㅎㅎ
cafearticle.xml,799,&quot; 라고 대답하는건 인성이 빻은거져? 저 대답한 사람이 <b>mz세대</b>라고는 하는데 29살인데 아무튼 이건 그 세대의 문제라기보다 그냥 인성의 문제인거죠? 제가 직접 겪은건 아닌데 말만들었는데도 개빡치네요
cafearticle.xml,800,<b>MZ세대</b> 트렌드 코드 서평도서 도착~!
cafearticle.xml,801,https://m.youtube.com/shorts/1N2wdfrPJtY?feature=share
cafearticle.xml,802,"요즘 <b>MZ세대</b>에서 가장 핫! 한 사람이 바로 라치카 리더 인, 댄서 &quot;가비&quot; 가 아닐까해요. <b>MZ세대</b>를 대표하는 가비 는 평소 트러블피부 오랫동안 고민해왔다고 하는데요, 그래서 이번에 개발부터 직접 참여하여 트러블피부를... "
cafearticle.xml,803,
cafearticle.xml,804,이러한 서울에서 살아가고 있는 밀레니얼 세대와 Z세대를 일컬어' <b>MZ세대</b>'라고 하고 이들이 새로운 신트렌드를 만들어가고 있는 일상을 중심으로한 보고서를 지금까지 등장했던 뉴스를 바탕으로 기자들이 직접 소개하고... 
cafearticle.xml,805,"저처럼 대기업에 목숨 안걸어도 되는데 저는 너무 불안한 마음에 ㅋㅋ 요즘 <b>mz세대</b>들은 공무원, 대기업 사원증도 버리고 중소기업 들어가서 워라밸 느끼면서 자기가 행복하면 된다는 마음가짐인것 같아요 여기부모님들은... "
cafearticle.xml,806,"1020 <b>MZ세대</b>를 위한 교육 문화 잡지인 해커스매거진 18호에서 공무원 시험에서 합격한 해커스공무원 합격생들을 전격 인터뷰 해보았습니다. 합격생들의 합격을 위한 노력과 합격의 기쁨, 공무원 교육 1위 해커스공무원... "
cafearticle.xml,807,"팀 명 》 FC <b>MZ</b> 2. 팀 회원수 》 25명 3. 활동지역 》 노원구, 성북구, 도봉구, 성동구, 중랑구 등 4. 활동시간... 드리는 말씀 》안녕하십니까 FC <b>MZ</b>입니다 저희는 20대 초반부터 30대 중반까지 구성되어있는 신생팀입니다.... "
cafearticle.xml,808,지인이 책을 내려고 준비 중에 있는데 설문 조사를 부탁해서 혹시 도움 주실 수 있는 서초맘들께 부탁 드리려고 합니다 ^^ 주제는 <b>MZ 세대</b>와 기성세대 간 갈등이고 설문 대상은 <b>MZ 세대</b>는 20-30대... 
cafearticle.xml,809,X<b>세대</b>라는 개 뿔도 아닌 단어 이외에는 공헌한 것이 1도 없는 베르사유 장미와 남벌이 유일하게 읽은 역사책인 후세한테 남길건 전혀 없고 전대와 후대에서 나라 발전의 이득을 모조리 착취하고 흡입하면서 살아간 <b>세대</b>... 
cafearticle.xml,810,
cafearticle.xml,811,80년대초~00년대초에 태어난 세대가 <b>MZ세대</b>라는데 왜 묶는거임? 애초에 공유하는 정서도 다르고 10대후반~40대초반이 어떻게 한 세대로 묶이는거지 걍 저 용어 자체가 뭔가 그냥 ㅈ같음
cafearticle.xml,812,[한줄뉴스] [그래픽뉴스] <b>MZ세대</b>이어 4050도 명품 콕 눌러 샀다 https://news.naver.com/main/read.naver?mode=LSD&amp;mid=sec&amp;sid1=101&amp;oid=421&amp;aid=0005797126
cafearticle.xml,813,하는 꼬라지보면(위안부 독도 방사능오염수등등) 일본 여행 가고싶나요?? 특히 젊은애들(<b>MZ세대</b>) 애들은 이런거 신경도 안쓰는거 같더라구요 그게 내 여행이랑 무슨상관이냐 ㅋㅋ 이런마인드죠 제가 이상한가요?
cafearticle.xml,814,<b>MZ세대</b>(20~20대)를 겨냥해 새로운 컬러인 ‘소닉 레드’를 추가하고 다양한 안전·편의 사양을 강화한 르노삼성자동차의 ‘2022년형 XM3’를 타본 느낌이다. 지난 6월 출시된 2022년형 XM3는 지난해 3월... 
cafearticle.xml,815,
cafearticle.xml,816,---------------------------------------- 말이 좋아 <b>MZ</b> 지 Z세면 현 40대라고요. 사실은 장년 이상의 어르신들만 따로 분리시킬려고 만든게 아닐까 의심이..... 요즘은 70넘으신 어르신들도 스마트폰 잘만... 
cafearticle.xml,817,빨리 탈출해야하는디 ㅜㅜ 20대가 여기서 뭐하고있는지 참.. 오죽했으면 <b>MZ세대</b> 타겟인 가게가 아예 없다는거... 펀비어킹이 있긴한데.. 투다리한테 처절하게 집니다.
cafearticle.xml,818,적당히 일하고 많이 버는건 누구나 다 원하지ㅎㅎ
cafearticle.xml,819,스터디플래너 pdf 안녕하세요 오늘은 스터디플래너 pdf에 대해서 다운받을 수 있는 방법에 대해서 자세하게 소개해드리려고 합니다. 공인마스터에서 직접 제작한 큐티한 스터디플래너 무료로 다운받아볼 수 있으니 바로... 
cafearticle.xml,820,저한테 돈쓰는거 인색한 사람인데 그동안 수고했다!! 하는 마음으로 큰맘먹고 질러써유 핸드폰 보다 워치가 먼저 오게 생겼다능 기분 좋다요
cafearticle.xml,821,백화점 업계가 <b>MZ세대</b>(밀레니얼+Z세대) ‘큰손’을 모시기 위한 마케팅을 확대하고 있다. 호텔 애프터눈 티 세트를 내건 유료 멤버십 서비스부터 전용 카드 서비스까지 방식도 진화하고 있다. 업계는 최근... 
cafearticle.xml,822,"반면 서울 강남구 청담동과 성동구 성수동 등 <b>MZ세대</b>가 자주 찾는 상권은 활황 “소비 줄지 않고 상가 공급 부족” · 기사에 대한 본인 생각 : 21년 상반기 즈음, 명동에 갔다가 엄청난 공실률과 세기말처럼... "
cafearticle.xml,823,https://www.sedaily.com/NewsView/22U1HTK3E8 &lt;용어정리&gt; -<b>MZ세대</b>: 1980~2010년 출생자를 의미하는 용어 -경력개발단계: 개인이 경력개발과정에서 거치는 독특한 주제나 과제로 특징지어지는 일련의 과정을 뜻한다. 각 개인은... 
cafearticle.xml,824,<b>MZ세대</b> 사로잡은 'MBTI 마케팅' 인기 <b>MZ세대</b> 사이에서 MBTI가 인기를 끌면서 기업들이 MBTI를 자사 브랜드·제품 홍보 수단으로 활용하고 있다. 일각에서는 &quot;과도한 마케팅 경쟁&quot;이라는 지적도 제기되지만 2030 이용자는... 
cafearticle.xml,825,퀴즈렛을 활용하면 내가 단어장을 클릭하지 않아도 자동으로 읽어주기 때문에 다른 일을 하며 들을 수 있다는 장점
cafearticle.xml,826,<b>MZ세대</b> 트렌드 코드를 읽으실 행운의 당첨자 분들 축하드립니다^^!!
cafearticle.xml,827,안녕하세요 어제는 <b>mz</b>들이 좋아하는 카페에 다녀왓어요
cafearticle.xml,828,"<b>MZ세대</b> 트렌드 코드 독특하지만 따라 하게 되는 그들이 사는(live, buy) 방식 90년생이 말하는 진짜 그들의 이야기 ★★★★★ 세대 이론에서 알려주지 않은 진짜 90년생의 목소리 ★★★★★ 00세대를 이해하기 위해 꼭... "
cafearticle.xml,829,https://sol.shinhan.com/sms.jsp?scrid=IN03010200002&amp;EVNT_SEQ=5596 신한은행 있으신 분들 어플들어가서 투표하면 지에스편의점 2천원 기프티콘 받을 수 있어요
cafearticle.xml,830,※ 상기 유머방 규정 숙지 및 참여 부탁합니다.
cafearticle.xml,831,"'내가 <b>MZ세대</b>를 따라갈 수 있을까?' 그들은 젊고 스마트하며 심지어 열정으로 가득차 있기까지 했습니다. 처음 실전반을 들었을 때..., 저를 한마디로 표현하면 '징징이'었습니다. 너무 추워서... 걷기가 힘들어서... 매번... "
cafearticle.xml,832,오후11시에와서 뤼케시온항구에 왔는데 없길래 엄청 해매다가 와이키키로 이동해보니 사람 조낸 많아서 여기군 ! 했씁따 ..<b>MZ 세대</b>에 개구리 피하기좀 하신분들이라면 잘하실듯합니다 ㅎㅎ재밋는 이벤트 자주만들어주세요
cafearticle.xml,833,
cafearticle.xml,834,
cafearticle.xml,835,--------------------------------------------------------------------------- 욕설이 포함된 게시글 및 분쟁이 발생할 수 있는 정치 게시글은 제재사항이니 자제 부탁드립니다. 좌표 문의는 공개된 게시글 상에서만 해야 합니다 (ex : 좌표... 
cafearticle.xml,836,"CNN 비즈니스는 &quot;10-20대 직원들의 노력이 큰 변화를 이끌어냈다&quot;고 평가했고, 코로나 팬데믹 속에서 일자리 불안이 높았던 <b>MZ세대</b>가 이를 극복할 방안으로 연대를 택했다는 분석도 있습니다. 미국... "
cafearticle.xml,837,
cafearticle.xml,838,y2k 시절 옷 입고 태국 가는 거 보니까 옛날 생각나네요 풀하우스 송혜교가 유행시킨 패션 짧은 볼레로 입고 가서 가을동화 결말 맞춰보라고 퀴즈 냈는데 <b>mz 세대</b>라 모르네요 ㅋㅋㅋㅋ 그 때 세대인 개그 우먼이 맞췄어요... 
cafearticle.xml,839,자막은..요즘 <b>MZ 세대</b> 자막의 센스를 보여주고자..처음에만 조금 활용을해보았는데 제가볼때는 (아는만큼만보인다고) 조큼어울리는데? 생각이 들었습니다..ㅋㅋㅋㅋ 다만 우유의 흰색부분에서 카메라를 어떻게... 
cafearticle.xml,840,연습중 입니다 ㅋㅋ 완벽하게 성공하면 공개할께융^^
cafearticle.xml,841,"특히 최근에는 <b>MZ세대</b>로 불리는 젊은 층들의 투자활동이 활발한데요, 경제적 자유에 기반한 행복을 추구하며, 이를 위해 행동으로 노력하는 저를 포함함 월부 분들에게 필요한 인생멘토님의 조언을 부탁드립니다. A) 일단... "
cafearticle.xml,842,"22살, 1억 모은 <b>MZ세대</b> 달인 박유진 (여 / 22세 / 경력 3년) 2. 반사신경 달인 강필구 (남 / 49세 / 경력 32년) 3. 복숭아 달인 김대휴 (남 / 54세 / 경력 27년) * 방송협조 * 1. 22살, 1억 모은 <b>MZ세대</b> 달인 &lt;(주)... "
cafearticle.xml,843,"왜 수천년 전부터 어르신들은 젊은이를 보고, 젊은이들은 어르신을 보고 서로 비하해왔던 걸까요? 생물학적인 원인이 있는걸까요?"
cafearticle.xml,844,"어딜 가나 <b>MZ세대</b>라는 말이 들려오고 있는 요즘, <b>MZ세대</b>의 영향력은 더욱 커져가고 있습니다. 우리나라 인구의 약 34%를 차지하며 회사의 구성원으로는 60%를 차지하고 있고, Z세대의 절반 정도가 사회 진출 전이라는 점을... "
cafearticle.xml,845,"디지털 환경에 익숙한 <b>MZ세대</b>는 모바일을 우선적으로 사용하고, 최신 트렌드와 남과 다른 이색적인 경험을 추구하는 특징을 보인다. 특히 <b>MZ세대</b>는 SNS를 기반으로 유통시장에서 강력한 영향력을 발휘하는 소비 주체로... "
cafearticle.xml,846,우리배우님이 모델이신데 ㅎ 저는 어르신<b>세대</b>지만 맥주 갈아타고 울 신랑 소맥파인데 슬슬 작업들어갈랍니다ㅎㅎㅎ 아!!! 글쎄 소맥에 딱 좋은 맥주가 나온다네 ㅎㅎ 뭐 어차피 제가 장을보니 사면 되지만 그래도 자기가... 
cafearticle.xml,847,◉ 이전 세대와는 다른 소비 형태와 영향력을 미치는 <b>MZ세대</b> 소비자! - <b>MZ세대</b>*는 1980년대 초~2000년대 초 출생한 밀레니얼 세대와 1990년대 중반~2000년대 초반 출생한 Z세대를 통칭하며 디지털 환경에 익숙하고 최신... 
cafearticle.xml,848,"<b>MZ세대</b>, 과거 동일 연령대 비해 소득 1.4배 늘고 빚은 4.3배 근로소득은 늘었으나, 이전 세대에 비해 증가폭 작아 근로소득 외에도 ▶자산 ▶부채 ▶소비 등 이전 세대에 비해 취약한 모습"
cafearticle.xml,849,요즘 소위 <b>MZ 세대</b>는 이런게 당연한건가 싶기도 하고.. 더욱이 이렇게 갑자기 스케줄을 변경하는 사람에게 어떤 신뢰를 가지고 면접을 봐야하는지.. 그냥 오지 마라고 해야하는 지.. 작은 심적 갈등이 생기네요 ㅎㅎ 혹시... 
cafearticle.xml,850,친절모드로 한동안 진상도 웃으며 넘기고 있는데 오늘 터져버렷네요. 흥분해서 손도 떨리고 뇌도 떨립니다. 일단 테이크아웃 커피입니다. 다리 깁스한 50대 아줌마가 밖에서 돈받아가라면서 커피를 주문해요. 저희가... 
cafearticle.xml,851,"아직 위로는 60년대생의 베이머 부머들이 라떼를 강요하고 계시고, 아래로는 80, 90년대의 밀레니엄 <b>MZ세대</b>들이 벌써 어엿하게 자기 몫을 하고 있습니다. 저는 젊은 사람들과 일하는 게 참 좋은데요. 위에서는 어찌나 그리... "
cafearticle.xml,852,
cafearticle.xml,853,"에이블리, <b>MZ세대</b> 주요 패션앱 살펴보기 본 글은 대한민국 15~39세 <b>MZ세대</b> 남녀 2,000명을 대상으로 조사한 ‘<b>MZ세대</b> 패션앱 트렌드 리포트 2021’ 내용을 활용해 작성한 글입니다. <b>MZ세대</b> 안에서도 성별·연령별로 다른... "
cafearticle.xml,854,다하면 집에 보내줘!!!
cafearticle.xml,855,"<b>MZ세대</b> 중심으로 중고 명품 시장 성장세 중고 명품 거래 플랫폼도 비대면 서비스 강화 미국 중고 명품 거래 플랫폼 '더 리얼리얼'은 의류, 가방, 시계 등 중고 명품 판매자와 구매자를 연결하고 수수료를 받는다. 이... "
cafearticle.xml,856,"제 나이가 30대 중반인데 저 또한 IMF 국제 금융위기를 피부로 느껴보지 못한 <b>세대</b>입니다. 다만 당시에 사람들... 제가 드리고 싶은 말은 눈을 낮춰서 원룸 살아 이게 아니라, 우리가 살고싶은 서울 수도권 500<b>세대</b> 이상... "
cafearticle.xml,857,저는 전문가급은 아니고 그래도 내집마련을 위해 부산 2~5억대 아파트는 거의 다 방문해본 거 같습니다. 그런데 억단위 집들을 대충 보면서 특징이 잡히는데 부산에서 신축 + 역세권 + 대단지 기준 누구나 살고싶은 아파트... 
cafearticle.xml,858,
cafearticle.xml,859,[출처 잡코리아] <b>MZ세대</b> 취준생들이 함께 일하고 싶은 상사 유형 1위로 ‘인품이 훌륭한 상사’를 꼽았다. 엠넷 인기 예능 ‘스트릿 우먼 파이터’의 리더를 보기문항으로 함께 일하고 싶은 리더 유형을... 
cafearticle.xml,860,
cafearticle.xml,861,"메타버스는 로블록스·제페토 등 게임·소셜 서비스를 중심으로 발전했고, 주 이용자가 <b>MZ 세대</b>(밀레니얼+Z 세대·1981~2010년생)다. 메타버스를 <b>MZ 세대</b>가 게임하며 노는 가상 놀이터 정도로 여긴다면 메타버스의... "
cafearticle.xml,862,"<b>MZ세대</b>를 타킷으로 한 백화점이라고 했던 말이 생각났다. 시간을 보니 벌써 2시가 되고 있었다. 시간이 이렇게 빨리 지나가다니, 처음부터 생각해 둔 대로 6층에서 요즘 핫한 걸로 요기를 하려고 6층 전체를 둘러봤지만, 어느... "
cafearticle.xml,863,행사 명칭 : &lt;<b>MZ세대</b>라는 거짓말&gt; 북 콘서트 시간 : 내일 오후 5시부터 장소 : 여의도 How's 카페 Youtube라이브(시사포커스TV)를 통해서도 생중계 모든 분들께 개방된다고 하니 참여 가능한 분들은 참여하시면... 
cafearticle.xml,864,"요즘 <b>MZ</b>선생님들 인성수준이 이런가 생각도 들고요. 보통 교직이수하면 아동심리, 청소년심리같은 거 공부하지 않나요? 최소한 감정코칭같은 거 책한권이라도 보지않나... 싶고. 무식해서 그런건지 교양이 없어서 그런건지... "
cafearticle.xml,865,"일부 디자인에 변화를 줬고, 첨단 기능을 새롭게 조합한 점이 주된 특징이다. 특히 합리적인 가격대로 가성비 경쟁력을 더하는 등 주력 고객인 <b>MZ세대</b>(1980∼2000년대 출생) 요구를 충실히 반영했다."
cafearticle.xml,866,"화면에 나오는 것처럼 <b>MZ 세대</b>라는 이름도 있고, 가장 흔히 신세대라고 하기도 하고요 중국 같은 경우에도 주링허우 세대, 링링허우 세대 등의 이름으로 불립니다. 며칠 전 한 재미있는 기사 (인터뷰)를 보았습니다. 제가... "
cafearticle.xml,867,"[한줄뉴스] “<b>MZ세대</b> 사로잡았다”…롯데百, 하이엔드 오디오 ‘인기’ https://news.naver.com/main/read.naver?mode=LSD&amp;mid=sec&amp;sid1=101&amp;oid=277&amp;aid=0005021243"
cafearticle.xml,868,---------------------------------------------------------기사보다 궁금해서요 연차사유란에 생일이라면 이해될까요? <b>mz세대</b> 문제식으로 적어놨던데 전 연차는 내 권리행하는거지 상관없다보거든요
cafearticle.xml,869,안녕하세요 20대 마지막을 월부에서 임보와 함께 불태우고있는 난짱이얌입니다 <b>MZ세대</b>이긴 하지만 컴맹인 저는 스마트한 투자자와는 거리가 멀었는데요 ㅠㅠ 이번에 주우이님께서 강의를 해주시면서 저도 스마트한... 
cafearticle.xml,870,"굴착기와 지게차 운전 및 정비 수업을 듣기 위해 건설기계(중장비) 교육장을 찾는 <b>MZ세대</b>(1980년대부터 2000년대에 출생한 세대)가 많아지고 있다. 유튜브에는 ‘20대 굴착기 기사 브이로그’, ‘월 1000(만원)... "
cafearticle.xml,871,"직장인 10명 중 9명 &quot;이직 생각 있다&quot; 2030<b>세대</b>, 연봉·워라밸 등 크게 고려 기업 간 양극화 우려도 [이데일리TV 심영주 기자] 이직과 퇴사가 하나의 트렌드로 자리 잡은 모습이다. 직장인들 사이에서 평생직장이란... "
cafearticle.xml,872,<b>MZ 세대</b> 주축되니 인재상도 변하네 핵심 키워드는 '책임감' '소통' '성실'
cafearticle.xml,873,요 사진은 무얼 말 하는걸까요?? . . 165번방 인원은 쉿
cafearticle.xml,874,"목돈 없이 소액 투자가 가능하다는 것이 큰 장점이기 때문에 재테크나 자산관리에 관심이 많은 <b>MZ세대</b>들이 많은 관심을 보이고 있다. 부동산, 미술품, 음원 저작권, 한우 등에 이어 수억 원대의 슈퍼카 까지 투자... "
cafearticle.xml,875,https://news.naver.com/main/read.naver?mode=LSD&amp;mid=sec&amp;sid1=001&amp;oid=243&amp;aid=0000018880 지난 10월까지 위스키 수입액 73% 증가 코로나로 홈술족 증가…하이볼 트렌드 확산 <b>MZ세대</b> 겨냥…위스키 체험... 
cafearticle.xml,876,--------------------------------------------------------------------------- 욕설이 포함된 게시글 및 분쟁이 발생할 수 있는 정치 게시글은 제재사항이니 자제 부탁드립니다. 좌표 문의는 공개된 게시글 상에서만 해야 합니다 (ex : 좌표... 
cafearticle.xml,877,`육아도 스마트하게’ <b>MZ세대</b> 부모를 위한 육아앱 인기 산후산모와 아기 건강관리를 위한 ‘디지털 육아 도우미’로 각광 최근 <b>MZ세대</b> 부모가 차츰 늘어나면서 출산준비와 육아에 대한 스마트한 솔루션이 주목받고 있다.... 
cafearticle.xml,878,간만에 셀카도좀 찍어보고요ㅋㅋ 무지출챌린지가 <b>MZ세대</b>에 유행이라는데 해볼까요? 일단 출근하면서부터 지출시작인데..ㅎ 커피안사려고 집에서 얼음에내렸는데 안갖고왔..ㅠㅡㅠ 귀찮아서 다넣고 걍 끓였어요ㅋ... 
cafearticle.xml,879,사진사 없이 혼자 사진을 찍는 <b>MZ세대</b>가 늘어났기 때문인데요. 덕분에 요즘에는 사진관과 여러 콘셉트를 더해 독특한 매장을 창업하는 분들도 늘어나고 있습니다. 오늘은 인생네컷을 포함하여 무인사진관의 전망과... 
cafearticle.xml,880,아침 안 먹고 아점으로 밥 차리니까 늦게 일어나도 된다 핸드폰 들고 에어팟 끼고 밥 먹는다 저는 이해 안 가는데 저 개꼰대인가요? ㄹㅇ당나라 군대
cafearticle.xml,881,필요 없는거 살때 행복합니다ㅋㅋㅋ <b>mz 세대</b> 따라 인센스 스틱도 샀는데 : 윽 초상집 냄새! 꿈자리 사나울거 같은데요 : 밤에 여보 방에 피워줄게♀️ 인센스 스틱은 불붙이는거 아닌가요? ㅋㅋㅋ 불 안피우면 좋은 향이... 
cafearticle.xml,882,https://news.v.daum.net/v/20220124181222292?x_trkm=t &quot; &quot; &quot; &quot; 부모 세대와 <b>MZ세대</b>(밀레니얼+Z세대)인 자녀 세대는 각자 서로가 바람직하다고 생각하는 재무적·정서적 부모상이 다른 것으로 나타났다. 우리나라 대중부유층에... 
cafearticle.xml,883,중인 <b>MZ세대</b> 누구나 참가 멘토와 특강주제 : (3월 29일 화요일: 국내 대기업) * 특강주제: 2022년 국내 대기업 취업 트렌드와 정보 * 특강자: 전) SK 이노베이션 - HR * 특강주제: 2022년... 
cafearticle.xml,884,
cafearticle.xml,885,"최근 고정적적 수입 외에 다양한 루트로 재테크를 시작하는 사람들이 늘고 있다고 하죠 그 뒤에는 <b>MZ세대</b>가 중심 역할을 하는데 이들은 주식이나 부동산에 만 한정 짓지 않고 명품, 미술작품, 음원, 빌딩에 이르기까지... "
cafearticle.xml,886,지현 영어자료실&gt;학교별 자료 에 있습니다.
cafearticle.xml,887,<b>MZ 세대</b> 취향 저격은 확실히 한 것 같습니다! 차량 크기도 스포티지보다 큰 것 같은데...!! 무엇보다 디지털 클러스터가 정말 마음에 듭니다..!!
cafearticle.xml,888,한국관광공사는 메타버스를 활용해 코로나 19이후 방한관광의 주력 소비층이 될 중국의 <b>MZ 세대</b>를 공략한다. 30일 한국관광공사는 중국인기 모바일 리듬 댄스게임'오디션'을 활용한 메타버스... 
